source1_entity_id	candidate_entity_ids
S1-390838754	S2-142550479,S2-167775591,S2-263158594,S2-267872800,S2-287660910,S2-361585498,S2-388389063,S2-443188528,S2-453254444,S2-458860562,S2-572648775,S2-584654166,S2-588004289,S2-611615974,S2-613033114,S2-651027670,S2-715670431,S2-764567958,S2-766597833,S2-799529721,S2-820207139,S2-875242013,S2-879728336,S2-885313615,S2-897360687,S2-90392132,S2-91003961,S2-913937007,S3-259631390,S3-451536720,S3-463158707,S3-468334870,S3-738731348,S3-793456964,S3-838999423
S1-937665695	S2-185005085,S2-214755547,S2-219369675,S2-247201503,S2-259566795,S2-325177361,S2-381669046,S2-432118565,S2-46490128,S2-651967616,S2-658677975,S2-69236262,S2-742699969,S2-867573251,S2-884338441,S2-924322801,S2-939315713,S2-968620336,S2-969898980,S3-151130234,S3-190912229,S3-26981744,S3-275459248,S3-295552127,S3-329159812,S3-389226158,S3-422475598,S3-430990586,S3-462660679,S3-616396503,S3-843163838,S3-86001406,S3-878661630,S3-905916564,S3-935183445
S1-591117448	S2-319537803,S2-748343967,S3-424918050,S3-494923863,S3-639941129,S3-989334473
S1-535207976	S2-307585723,S2-389857306,S3-355504058,S3-724111784
S1-604460015	S2-313584132,S2-708360935,S2-911268673,S3-306002742,S3-399776900,S3-415858583,S3-671234763,S3-721391475,S3-985022295
S1-972363721	S2-332656881,S2-335536479,S2-430487676,S2-435123543,S2-576428419,S2-643917832,S2-644029227,S2-69755788,S2-70074734,S3-110349245,S3-115793707,S3-137174211,S3-150807003,S3-203549607,S3-241186702,S3-294336109,S3-296240409,S3-303320006,S3-321128474,S3-322974564,S3-328821394,S3-35962365,S3-401336848,S3-475071565,S3-560791095,S3-642821429,S3-733903477,S3-735674792,S3-743592424,S3-805670560,S3-808125751,S3-862471137,S3-885787619,S3-914411406
S1-430336728	
S1-32616262	
S1-3006430	S2-116964471,S2-152813133,S2-162844502,S2-168230946,S2-181659751,S2-311237158,S2-320212810,S2-327347923,S2-355057676,S2-378341286,S2-418208254,S2-449394985,S2-477580463,S2-559208649,S2-58452227,S2-585050764,S2-641924388,S2-794710696,S2-799675222,S2-912071501,S2-921475435,S2-951469456,S2-963460450,S2-971944432,S2-978556719,S2-980524091,S2-994779547,S3-131437648,S3-156062812,S3-296087081,S3-353034749,S3-524199714,S3-636105112,S3-684861383,S3-90151132
S1-890139006	S3-405481204
S1-175412549	S2-117928803,S2-161761568,S2-170548497,S2-199277367,S2-215512354,S2-266044573,S2-32599688,S2-371300586,S2-429545601,S2-48549342,S2-502055965,S2-584234198,S2-744719382,S2-92260224,S2-965695908,S3-237059590,S3-363675987,S3-366493026,S3-37643564,S3-406008092,S3-438728515,S3-543002246,S3-591915115,S3-627064366,S3-637235644,S3-645435228,S3-687029960,S3-753356761,S3-909621401,S3-950928679,S3-960625785,S3-999335322
S1-757132829	S2-232759658,S2-357596134,S2-535371947,S2-55284166,S2-875781575,S3-310674703,S3-333899249,S3-359201032,S3-367346935,S3-588660866,S3-681823866
S1-569837313	S2-498393002,S2-500733349,S2-661035493,S3-802017525
S1-953056518	S2-807081094,S2-905408840,S3-738295241,S3-774739645
S1-887286027	S2-194799692,S2-419080910,S2-606260225,S2-60917290,S2-672665299,S3-359610633,S3-554332060,S3-691429700,S3-700153581,S3-747655762,S3-755795047,S3-769081290,S3-879493126
S1-414814376	S2-491451095,S2-497311507,S2-512695275,S3-875401182,S3-964612349
S1-574902381	S2-154591573,S2-180090547,S2-217459950,S2-325871126,S2-537298124,S2-553250528,S2-791629491,S3-288419509,S3-451748541,S3-52719977,S3-582789770,S3-712380549,S3-765497763,S3-818620666,S3-936727920
S1-805566443	S2-1951465,S2-523509616,S2-731646142,S3-185064247,S3-332170817
S1-342756019	S2-86156493,S3-502144840,S3-896407818
S1-578232612	
S1-501181840	S2-124021641,S2-152649554,S2-165112809,S2-200666499,S2-237525119,S2-251717309,S2-261440671,S2-293623259,S2-295273104,S2-30249982,S2-35693305,S2-397753600,S2-400725574,S2-439284028,S2-445055252,S2-460607254,S2-472174593,S2-51336478,S2-535018203,S2-57529012,S2-600299095,S2-611577665,S2-631149358,S2-649585931,S2-68942340,S2-69024638,S2-724920802,S2-747943345,S2-74839787,S2-770717600,S2-846265472,S2-865329222,S2-930926987,S3-170063188,S3-426502438
S1-993066335	S2-323364948,S2-545501125,S2-593322453,S2-639363923,S3-211767782,S3-258932040,S3-282672163,S3-495533489,S3-66614888
S1-849670817	S2-110881580,S2-127960289,S2-151920731,S2-162766225,S2-23469525,S2-266611148,S2-395504295,S2-414936885,S2-545700317,S2-620496053,S2-620720794,S2-691849892,S2-730034531,S2-736086642,S2-745372292,S2-794308319,S2-81464131,S2-906504493,S2-945631907,S3-119972703,S3-163486929,S3-188936373,S3-203863134,S3-226658528,S3-258890062,S3-32572135,S3-505866256,S3-53396137,S3-57849762,S3-585719385,S3-723059488,S3-854952177,S3-863989577,S3-878559803,S3-904247464
S1-541270202	S2-657479988,S3-31133661,S3-381852444,S3-425705194
S1-79877232	S2-487564314,S3-889256189
S1-290562654	S2-425618538,S2-613903296,S2-807146997,S2-93725067,S3-65531878
S1-364429122	S2-323364948,S2-545501125,S2-593322453,S2-639363923,S2-697832080,S3-197477088,S3-211767782,S3-258932040,S3-495533489,S3-66614888
S1-765100468	S3-173590020,S3-666069931
S1-218419423	S2-345352427,S2-411124139,S2-933314273,S3-625791600,S3-797149487
S1-295878272	S2-138492196,S2-196701374,S2-284844649,S2-28814628,S2-346604707,S2-440200685,S2-460136490,S2-484928805,S2-513122313,S2-513714827,S2-598443398,S2-653851340,S2-670002638,S2-676083081,S2-709013347,S2-96278312,S3-105624197,S3-188402953,S3-196044535,S3-294103122,S3-314512434,S3-336045709,S3-36044583,S3-413139997,S3-425044518,S3-481637349,S3-486806366,S3-520022527,S3-625715991,S3-626535046,S3-634002678,S3-735727877,S3-781484477,S3-859356554,S3-942216360
S1-959437645	
S1-508803228	S2-366213001,S2-399167041,S2-429617431,S2-516197815,S2-899854654,S3-600014708,S3-788271788,S3-893190803
S1-386659816	S2-235919201,S2-2974032,S2-360918469,S2-464374129,S2-5057633,S2-512402654,S2-607011078,S2-648627398,S2-667654851,S2-686852580,S2-699810809,S2-73377040,S2-798156480,S2-815370923,S2-857379212,S2-877296868,S2-936486525,S2-952566340,S2-985972384,S3-114145564,S3-164206519,S3-213341173,S3-344501020,S3-38386392,S3-398183880,S3-431936246,S3-446711465,S3-501057850,S3-537885480,S3-596536013,S3-733661513,S3-969469712
S1-672951415	S2-226758568,S2-280593338,S2-295851755,S2-400572435,S2-404614173,S2-547544781,S2-576392021,S2-592077135,S2-788775002,S2-815302326,S2-880911218,S2-928281443,S2-982889361,S2-993767692,S3-108982348,S3-130668390,S3-263487275,S3-340108966,S3-349392161,S3-417545543,S3-433359700,S3-485162371,S3-521588566,S3-54430832,S3-550298128,S3-562311273,S3-70625626,S3-753197196,S3-949689249
S1-379443057	S2-223472446,S2-227809902,S2-261186003,S2-275206191,S2-341573548,S2-360702286,S2-379965046,S2-462485254,S2-474786792,S2-568321320,S2-608581539,S2-693435692,S2-765174135,S2-777341549,S2-857137996,S2-861811551,S2-8725209,S2-890764231,S2-913283361,S2-930943301,S2-974589910,S2-982405616,S3-151714765,S3-278655037,S3-296354640,S3-306858349,S3-39218497,S3-408260296,S3-442169493,S3-536729265,S3-607995997,S3-628864841,S3-633765717,S3-643596733,S3-76152530
S1-390027045	S2-395487551,S2-529224257,S3-366235456,S3-537292128,S3-683008637,S3-793315936,S3-90125641,S3-977515715
S1-644978390	S2-12592965,S2-126303102,S2-423068379,S2-472862697,S2-490492210,S2-60388632,S2-696885509,S2-705775012,S2-788655805,S2-805894408,S3-106720864,S3-145606126,S3-345200400,S3-394463058,S3-585251996,S3-669346845,S3-809956848,S3-864938817,S3-911175210,S3-95975116,S3-966152567,S3-992521513
S1-496893663	S2-185895975,S2-228545787,S2-249110872,S2-383450882,S2-940828684,S3-171460449,S3-232034118,S3-347591637,S3-3603787,S3-411062401,S3-541988174,S3-563120359,S3-576224886,S3-649082219,S3-744364228,S3-830007043,S3-945343881,S3-951538561,S3-978093617
S1-241930922	S2-354364438,S2-590459236,S3-390042545,S3-747447677
S1-178022840	S2-140724632,S2-156573872,S2-20605961,S2-210062866,S2-22986055,S2-277996470,S2-281025226,S2-285248484,S2-31818821,S2-320581764,S2-341455263,S2-399419463,S2-448940065,S2-456934782,S2-481071542,S2-48233411,S2-547557150,S2-582570386,S2-609161415,S2-662227064,S2-731163714,S2-823813982,S2-831323446,S2-835142245,S2-868127388,S2-884637854,S2-895840866,S2-900544727,S2-904176125,S2-950851985,S2-992686249,S2-99841727,S3-313688012,S3-755249439,S3-968500624
S1-668188842	S2-360788603,S2-372172880,S2-394571120,S2-408584621,S2-51574598,S2-556469960,S2-581508866,S2-637322640,S2-708757485,S2-986940248,S3-188354063,S3-22679509,S3-232519749,S3-243209227,S3-382868122,S3-41801400,S3-525239074,S3-533981091,S3-548199504,S3-562383456,S3-607060939,S3-63271265,S3-717541835,S3-755332567,S3-973816063
S1-764843325	S2-115070944,S2-156876073,S2-200412376,S2-213494336,S2-229307893,S2-354141204,S2-425494069,S2-49310554,S2-801896271,S2-878702003,S2-935812718,S2-940814321,S2-980632447,S3-162375529,S3-19376419,S3-445121709,S3-500106253,S3-517302774,S3-536768540,S3-593000003,S3-76987647,S3-787214589
S1-975654170	S2-100811277,S2-181042089,S2-187969652,S2-194985579,S2-283611622,S2-417565427,S2-465781135,S2-517348855,S2-588381793,S2-727830050,S2-761035582,S2-774242918,S2-906556571,S2-910262380,S3-1218889,S3-200544971,S3-303016749,S3-36232695,S3-496250765,S3-564988957,S3-580155372,S3-629723123,S3-650948726,S3-686451316,S3-716726482,S3-719351112,S3-739826958,S3-748069318,S3-786283439,S3-841777268,S3-954466332,S3-973323595
S1-785467099	S2-218290190,S2-278352906,S2-279522103,S2-281653317,S2-331614582,S2-387377349,S2-608854961,S2-641838620,S2-789572073,S2-815832170,S2-864897388,S2-909267824,S3-138596697,S3-156749086,S3-237172019,S3-276191734,S3-319430306,S3-460473747,S3-569465447,S3-598808382,S3-736902996,S3-742877406,S3-899732613,S3-915998778
S1-431175894	S2-34235281,S2-516181629,S2-52014716,S2-589039275,S3-159732193,S3-378746918
S1-574938676	S2-154479629,S2-22322264,S2-332026471,S2-463359740,S2-63065417,S2-69730118,S3-25099100,S3-262541518,S3-269207593,S3-315901419,S3-35472521,S3-384540649,S3-615926762,S3-789061427,S3-802990712,S3-811019150,S3-960227736,S3-996121376
S1-144526682	S2-4170487,S2-524186705,S2-654781658,S2-657272952,S2-708029837,S2-788652507,S2-863384927,S2-866114129,S2-960543587,S2-971815091,S3-13533036,S3-137262896,S3-147345611,S3-183169633,S3-209538657,S3-213730947,S3-285751716,S3-324711488,S3-324803888,S3-402489104,S3-450252686,S3-50087021,S3-50957027,S3-553847476,S3-570562199,S3-754763114,S3-806776667,S3-879571762,S3-932558598
S1-600218080	S2-113610014,S2-115251127,S2-189226576,S2-617300800,S2-621893719,S3-569572548
S1-719255010	S2-306873906,S2-524184937,S2-621408109,S2-664263611,S2-753657867,S2-911723717,S2-930931308,S2-993192885,S3-208529646,S3-438144626,S3-450420344,S3-477250159,S3-79854379,S3-879817526
S1-109267757	S3-150871188,S3-20556886,S3-311710872,S3-610253452
S1-991012675	S2-216446358,S2-295737112,S2-297054511,S2-714341176,S3-143928971,S3-537712341,S3-558572244,S3-838093116,S3-899440088,S3-995433490
S1-847214446	S2-227373867,S2-387384986,S2-409546504,S2-839533786,S3-194790377,S3-220834623,S3-263539658,S3-296686180,S3-390866058,S3-433499290,S3-45167101,S3-460708007,S3-609989467,S3-683755169,S3-715790699,S3-812114435,S3-997139272
S1-730029142	S2-133401271,S2-156087118,S2-202977533,S2-264800695,S2-266542173,S2-284270656,S2-372631037,S2-40518450,S2-424044629,S2-486586854,S2-497495995,S2-532016121,S2-551853311,S2-571560969,S2-575227880,S2-593095427,S2-795879207,S2-94210128,S2-94250774,S3-102675650,S3-120024140,S3-146395993,S3-15689517,S3-204119410,S3-350691734,S3-365824262,S3-429071118,S3-526816815,S3-530388587,S3-618828708,S3-630613642,S3-648645349,S3-688124683,S3-734436585,S3-789169389
S1-974262486	S3-439274906
S1-466946916	S2-138046867,S2-195860143,S2-204670612,S2-238366597,S2-510692151,S2-702877561,S3-185832599,S3-196203427,S3-207663255,S3-363654973,S3-546385316,S3-572646134,S3-837929682,S3-864178270,S3-891557198
S1-76468161	S2-113210517,S2-231226952,S2-372771770,S2-411595049,S2-422154923,S2-435096908,S2-480003209,S2-49077923,S2-502336937,S2-505248518,S2-512694570,S2-520703437,S2-541004230,S2-585967025,S2-60646974,S2-612889041,S2-616517153,S2-639224330,S2-784343391,S2-820094900,S2-855237622,S2-939435831,S2-952585649,S2-978004317,S3-214537213,S3-312282868,S3-318885431,S3-35711444,S3-371313822,S3-508810523,S3-514050393,S3-597225154,S3-644849657,S3-799312472,S3-876895423
S1-683788263	S2-21458643,S2-471540697,S2-482380575,S2-540005643,S2-749007729,S2-779063504,S2-90040565,S3-106728052,S3-164877461,S3-203911406,S3-319157758,S3-337676844,S3-377211461,S3-501078612,S3-523566894,S3-549531669,S3-614300694,S3-673597182,S3-84389480,S3-856775026,S3-913433211,S3-93509158,S3-988977282
S1-869162161	S2-34266260,S2-471589134,S2-595423389,S2-614588466,S2-688450525,S2-828069829,S2-833859053,S2-920664858,S2-983792162,S3-145746658,S3-186221043,S3-209433877,S3-217269192,S3-293489176,S3-325377014,S3-33936548,S3-388245827,S3-395103707,S3-431657363,S3-439411737,S3-548212722,S3-579285799,S3-622831211,S3-661634313,S3-792944836,S3-798980766,S3-835680034,S3-891337544,S3-941357643,S3-945954532
S1-545477423	S2-760239131,S2-788718937,S3-529052354,S3-723727639,S3-951830396
S1-449512950	S2-187081241,S2-199153673,S3-262759409,S3-271233499,S3-293950764,S3-366011730,S3-478595671
S1-38836424	S2-223965575,S2-440253638,S2-589094691,S2-648035184,S2-796657884,S3-112223799,S3-588502663,S3-881605497
S1-862176518	S2-565201713,S2-59726531,S2-790474846,S3-21995160,S3-672360831
S1-760571322	S2-353092135,S2-536558272,S3-541467279
S1-56115126	S2-221974061,S2-942137995,S3-123283768,S3-15652387,S3-350017164,S3-681485906,S3-797255211
S1-350643100	S2-911132570,S3-130011921,S3-976572283
S1-973533604	S2-150321982,S2-20100889,S2-229434487,S2-259107219,S2-298755393,S2-308860945,S2-381416319,S2-439958506,S2-468055683,S2-495426490,S2-509328231,S2-582371029,S2-755156637,S2-880181111,S2-960273699,S2-961415907,S3-163492874,S3-164014538,S3-167064286,S3-220562587,S3-246480970,S3-283997795,S3-390286010,S3-470906902,S3-472382215,S3-506001026,S3-561525141,S3-757640964,S3-833529867,S3-84870616,S3-875723263,S3-902050100,S3-911776789,S3-96877441,S3-981590643
S1-756695349	S2-509982372,S3-511136319,S3-804068072,S3-859468357
S1-595843047	S2-114407841,S2-118278392,S2-182431985,S2-193500916,S2-329575228,S2-33165510,S2-419221327,S2-53327782,S2-577641562,S2-664432663,S2-666936974,S2-805793228,S3-173153618,S3-295293305,S3-320147817,S3-325550545,S3-745166419,S3-750149878,S3-862582331,S3-876153882,S3-937197513,S3-938570020
S1-924630389	S2-143853453,S3-10826619,S3-800089867,S3-831568644
S1-713777959	S2-44632732,S2-509488005,S2-556854534,S2-643789102,S2-77300463,S3-280354428,S3-478897442
S1-721605946	S2-429513205,S2-9535204
S1-287953061	S2-358011228,S2-423926954,S2-456179166,S2-713716483,S3-161833863,S3-197819419,S3-368347834
S1-576321397	S2-140724632,S2-156573872,S2-20605961,S2-210062866,S2-22986055,S2-277996470,S2-281025226,S2-285248484,S2-31818821,S2-320581764,S2-341455263,S2-399419463,S2-448940065,S2-456934782,S2-481071542,S2-48233411,S2-547557150,S2-582570386,S2-609161415,S2-662227064,S2-731163714,S2-823813982,S2-831323446,S2-835142245,S2-868127388,S2-884637854,S2-895840866,S2-900544727,S2-904176125,S2-950851985,S2-992686249,S2-99841727,S3-225003722,S3-728037600,S3-968500624
S1-874657200	S2-202065974,S2-20924075,S2-260993171,S2-767874442,S2-963021476,S3-292680561,S3-382804178,S3-648772836
S1-521027263	S2-373305722,S2-787197096,S3-237293493,S3-647253067
S1-353071795	S2-25136748,S2-312955702,S2-377520559,S2-59119022,S2-866939007,S2-963030850,S3-312793116,S3-413829741,S3-548189878,S3-696302911,S3-861271718
S1-211367912	S2-237937304,S2-239346731,S2-246534162,S2-314858184,S2-398046407,S2-460916094,S2-50449113,S2-52063763,S2-592064369,S2-599642162,S2-664801713,S2-783711549,S2-858894683,S2-909935981,S2-994662478,S3-115122051,S3-140571110,S3-146737822,S3-165173201,S3-261252573,S3-318653684,S3-34300177,S3-365522,S3-407867102,S3-519132708,S3-797723069,S3-930382802,S3-973867079
S1-408159183	S2-12637797,S2-138568861,S2-16759542,S2-23680883,S2-278936162,S2-34644977,S2-37189767,S2-383474103,S2-493323895,S2-500102460,S2-538072354,S2-623031574,S2-722552256,S2-733050698,S2-775032170,S2-907130522,S2-911013251,S2-914251407,S2-918164223,S2-942607725,S2-979345096,S3-151516767,S3-229554313,S3-36610245,S3-511126531,S3-527825328,S3-555575622,S3-588523061,S3-593152841,S3-626807772,S3-69046235,S3-692188678,S3-824416099,S3-849906439,S3-877593497
S1-222067339	S2-25373708,S2-275032426,S2-761224400,S3-552235350
S1-549559960	S2-197987734,S2-355380223,S2-401313862,S2-478270527,S2-494775875,S2-582070018,S2-837508674,S3-107882656,S3-1253685,S3-137092925,S3-142602324,S3-306718024,S3-429937583,S3-454584272,S3-515389728,S3-539935079,S3-647956963,S3-720936390,S3-787413121,S3-871416574,S3-905615103,S3-939400153,S3-984168980
S1-24234371	S2-12592965,S2-126303102,S2-423068379,S2-472862697,S2-490492210,S2-60388632,S2-696885509,S2-705775012,S2-788655805,S2-805894408,S3-106720864,S3-145606126,S3-345200400,S3-394463058,S3-585251996,S3-669346845,S3-809956848,S3-864938817,S3-911175210,S3-95975116,S3-966152567,S3-992521513
S1-463257976	S2-536598655,S2-678934892,S2-720508994,S2-732237174,S2-770155941,S2-846807873,S2-85539227,S3-317186537,S3-337828913,S3-474491481,S3-513462468,S3-678951979
S1-142523012	S2-185815139,S2-19262137,S2-236544027,S2-257866123,S2-26138707,S2-290734878,S2-321816304,S2-356418625,S2-382246554,S2-399521391,S2-42996984,S2-445772691,S2-490200888,S2-498877600,S2-51304489,S2-560614089,S2-574156484,S2-609128161,S2-629469139,S2-631982442,S2-664348256,S2-801348645,S2-827584632,S2-875097846,S2-884393987,S2-899617241,S2-91790174,S2-936368755,S2-960740002,S2-964075237,S2-984400939,S3-660567879,S3-71002681,S3-751767229,S3-932095902
S1-411807455	S2-502626198,S3-15569040,S3-359616357
S1-631571111	S3-116759796,S3-197493039
S1-163297392	S2-129845726,S2-263512694,S3-745909398
S1-452328758	S2-294426720,S2-299062530,S2-398512842,S2-491500280,S2-817772536,S2-896583868,S3-438518302,S3-516911666,S3-550999520,S3-705922520
S1-988816252	S2-129661142,S2-152345020,S2-221123591,S2-36723935,S2-544759182,S2-572789452,S2-65887700,S2-708798272,S2-717166951,S2-776285729,S2-877875891,S2-927222452,S3-168287570,S3-19837185,S3-219384173,S3-247402679,S3-340049368,S3-39629082,S3-557077146,S3-700956730,S3-863075341,S3-898780307,S3-955789220
S1-733034026	S3-23690280,S3-435657175,S3-597233353,S3-84030510
S1-527791341	S2-148332675,S2-160783505,S2-181401889,S2-207351006,S2-262598821,S2-263351327,S2-325969572,S2-393958947,S2-424795877,S2-50320559,S2-582883906,S2-597136350,S2-59980708,S2-601256930,S2-622940286,S2-645351123,S2-741060453,S2-752713702,S2-755299964,S2-821867852,S2-846535978,S2-847050244,S2-847882502,S2-85196223,S2-894758971,S2-911093894,S2-914055714,S2-927410086,S2-976425057,S3-167667711,S3-441658376,S3-599281267,S3-720573436,S3-8431405,S3-949184545
S1-914459278	S2-244465810,S2-319782753
S1-205642784	
S1-619804628	S2-104524634,S2-134958859,S2-167066861,S2-195761214,S2-204003026,S2-211182661,S2-229315248,S2-248944678,S2-252035179,S2-254788701,S2-263273654,S2-279857860,S2-293206846,S2-331492553,S2-332155353,S2-45724657,S2-468610536,S2-508602353,S2-530209279,S2-659345862,S2-674694354,S2-687087140,S2-71227189,S2-718979866,S2-742191837,S2-748833051,S2-774512583,S2-817680963,S2-846556799,S2-895820835,S2-899248471,S2-925511054,S3-365385967,S3-643385836,S3-902040254
S1-692219144	S2-141405603,S2-184718437,S2-202125440,S2-217750086,S2-312212502,S2-332556282,S2-443186106,S2-521380565,S2-523089825,S2-679774225,S2-728849723,S2-781118310,S2-891548290,S2-974874434,S3-121180327,S3-139491334,S3-347027122,S3-350132199,S3-362772894,S3-368554025,S3-448439353,S3-459474099,S3-47783496,S3-560129335,S3-591562825,S3-604489212,S3-684833122,S3-756804216,S3-760112986,S3-847513631,S3-849609254,S3-919153222
S1-943288218	S2-130759310,S2-236324299,S2-333573122,S2-590064349,S2-64889887,S2-882098944,S2-978004317,S3-156173769,S3-579593874,S3-644942374,S3-668335366,S3-679435099,S3-732345636,S3-804576339
S1-256360591	S2-189121342,S2-280435218,S2-282401555,S2-37721056,S2-387223674,S2-481482863,S2-498527677,S2-609649111,S2-643387638,S2-777355389,S2-796992574,S2-86610472,S2-873855969,S2-89430911,S2-911364641,S3-241326686,S3-263240856,S3-387715718,S3-461286261,S3-529532694,S3-540847507,S3-559571245,S3-577510868,S3-586312431,S3-598991117,S3-681749403,S3-740115964,S3-742777523,S3-773087318,S3-777204066,S3-845629343,S3-877105804,S3-943777454,S3-966978346,S3-968030073
